Time [hr];Shelf Temperature [C];Product Temperature [C]
10.93;-581.6000000000106;14.536291752209536
10.94;-582.2000000000106;14.535365452059636
10.950000000000001;-582.8000000000106;14.534438221460277
10.96;-583.4000000000107;14.533510060469666
10.97;-584.0000000000107;14.532580969087803
10.98;-584.6000000000107;14.531650947314688
10.99;-585.2000000000107;14.53071999515032
11.0;-585.8000000000108;14.529788112594701
11.01;-586.4000000000108;14.52885529964783
11.02;-587.0000000000108;14.527921556309707
11.03;-587.6000000000108;14.526986882580331
11.040000000000001;-588.2000000000108;14.526051278517912
11.05;-588.8000000000109;14.52511474406424
11.06;-589.4000000000109;14.524177279161108
11.07;-590.0000000000109;14.52323888398314
11.08;-590.6000000000109;14.522299558355712
11.09;-591.200000000011;14.521359302337032
11.1;-591.800000000011;14.520418116043516
11.11;-592.400000000011;14.51947599930054
11.120000000000001;-593.000000000011;14.51853295216631
11.13;-593.600000000011;14.517588974699038
11.14;-594.2000000000111;14.516644066840513
11.15;-594.8000000000111;14.515698228648944
11.16;-595.4000000000111;14.514751460066122
11.17;-596.0000000000111;14.51380376109205
11.18;-596.6000000000112;14.51285513184314
11.19;-597.2000000000112;14.51190557214477
11.200000000000001;-597.8000000000112;14.510955082113355
11.21;-598.4000000000112;14.510003661748897
11.22;-599.0000000000113;14.509051310993186
11.23;-599.6000000000113;14.508098029904431
11.24;-600.2000000000113;14.507143818424424
11.25;-600.8000000000113;14.506188676611373
11.26;-601.4000000000113;14.505232604465277
11.27;-602.0000000000114;14.50427560192793
11.28;-602.6000000000114;14.503317669115745
11.290000000000001;-603.2000000000114;14.502358805912309
11.3;-603.8000000000114;14.50139901231762
11.31;-604.4000000000115;14.500438288448095
11.32;-605.0000000000115;14.499476634245525
11.33;-605.6000000000115;14.498514049651703
11.34;-606.2000000000115;14.497550534724837
11.35;-606.8000000000116;14.496586089464927
11.36;-607.4000000000116;14.495620713871972
11.370000000000001;-608.0000000000116;14.494654407945973
11.38;-608.6000000000116;14.493687171686929
11.39;-609.2000000000116;14.492719005094841
11.4;-609.8000000000117;14.491749908169709
11.41;-610.4000000000117;14.490779880911532
11.42;-611.0000000000117;14.489808923320311
11.43;-611.6000000000117;14.488837035396045
11.44;-612.2000000000118;14.487864217196943
11.450000000000001;-612.8000000000118;14.486890468606589
11.46;-613.4000000000118;14.485915789741398
11.47;-614.0000000000118;14.484940180543163
11.48;-614.6000000000118;14.483963641011883
11.49;-615.2000000000119;14.482986171147559
11.5;-615.8000000000119;14.482007771008398
11.51;-616.4000000000119;14.481028440536193
11.52;-617.0000000000119;14.480048179730943
11.53;-617.600000000012;14.479066988650857
11.540000000000001;-618.200000000012;14.478084867237726
11.55;-618.800000000012;14.477101815491551
11.56;-619.400000000012;14.47611783347054
11.57;-620.000000000012;14.47513292117469
11.58;-620.6000000000121;14.47414707848759
11.59;-621.2000000000121;14.47316030558386
11.6;-621.8000000000121;14.472172602288879
11.61;-622.4000000000121;14.47118396871906
11.620000000000001;-623.0000000000122;14.470194404932613
11.63;-623.6000000000122;14.469203910754914
11.64;-624.2000000000122;14.468212486302377
11.65;-624.8000000000122;14.467220131575004
11.66;-625.4000000000123;14.466226846572795
11.67;-626.0000000000123;14.46523263123754
11.68;-626.6000000000123;14.464237485569242
11.69;-627.2000000000123;14.463241409684315
11.700000000000001;-627.8000000000123;14.46224440352455
11.71;-628.4000000000124;14.461246467031742
11.72;-629.0000000000124;14.460247600264097
11.73;-629.6000000000124;14.459247803221615
11.74;-630.2000000000124;14.458247075904296
11.75;-630.8000000000125;14.45724541831214
11.76;-631.4000000000125;14.456242830386941
11.77;-632.0000000000125;14.455239312245112
11.78;-632.6000000000125;14.454234863828447
11.790000000000001;-633.2000000000126;14.453229485078737
11.8;-633.8000000000126;14.452223176112398
11.81;-634.4000000000126;14.451215936813014
11.82;-635.0000000000126;14.450207767297002
11.83;-635.6000000000126;14.449198667447945
11.84;-636.2000000000127;14.448188637440467
11.85;-636.8000000000127;14.447177677099944
11.86;-637.4000000000127;14.446165786484585
11.870000000000001;-638.0000000000127;14.445152965594389
11.88;-638.6000000000128;14.444139214487564
11.89;-639.2000000000128;14.443124533105902
11.9;-639.8000000000128;14.442108921449403
11.91;-640.4000000000128;14.441092379518068
11.92;-641.0000000000128;14.440074907370104
11.93;-641.6000000000129;14.439056504947303
11.94;-642.2000000000129;14.43803717236608
11.950000000000001;-642.8000000000129;14.437016909393606
11.96;-643.4000000000129;14.43599571626271
11.97;-644.000000000013;14.43497359279877
11.98;-644.600000000013;14.4339505391182
11.99;-645.200000000013;14.432926555221002
12.0;-645.800000000013;14.431901641107174
12.01;-646.400000000013;14.430875796660303
12.02;-647.0000000000131;14.42984902205501
12.030000000000001;-647.6000000000131;14.42882131717488
12.040000000000001;-648.2000000000131;14.427792682019913
12.05;-648.8000000000131;14.426763116706525
12.06;-649.4000000000132;14.4257326211183
12.07;-650.0000000000132;14.424701195313446
12.08;-650.6000000000132;14.423668839233756
12.09;-651.2000000000132;14.422635552879228
12.1;-651.8000000000133;14.42160133636628
