Time [hr];Shelf Temperature [C];Product Temperature [C]
1.33;-50.000000000000036;14.59210808994245
1.34;-50.60000000000004;14.592007308767606
1.35;-51.20000000000004;14.591905595862734
1.36;-51.80000000000004;14.591802951286041
1.37;-52.40000000000004;14.591699375095736
1.3800000000000001;-53.00000000000004;14.591594867117195
1.3900000000000001;-53.600000000000044;14.59148942752504
1.4000000000000001;-54.200000000000045;14.591383056319273
1.41;-54.80000000000005;14.591275753383478
1.42;-55.40000000000005;14.591167518775862
1.43;-56.00000000000005;14.591058352496425
1.44;-56.60000000000005;14.590948254545168
1.45;-57.20000000000005;14.590837224980298
1.46;-57.800000000000054;14.590725263743607
1.47;-58.400000000000055;14.590612370776888
1.48;-59.00000000000006;14.590498546196557
1.49;-59.60000000000006;14.590383790002612
1.5;-60.20000000000006;14.590268102078639
1.51;-60.80000000000006;14.59015148259926
1.52;-61.40000000000006;14.590033931331646
1.53;-62.000000000000064;14.589915448508627
1.54;-62.600000000000065;14.589796034013787
1.55;-63.20000000000007;14.589675687847127
1.56;-63.80000000000007;14.589554410008645
1.57;-64.40000000000006;14.589432200614766
1.58;-65.00000000000006;14.589309059490859
1.59;-65.60000000000005;14.589184986753338
1.6;-66.20000000000005;14.589059982402205
1.61;-66.80000000000004;14.58893404637925
1.62;-67.40000000000003;14.588807178684476
1.6300000000000001;-68.00000000000003;14.588679379434296
1.6400000000000001;-68.60000000000002;14.588550648512296
1.6500000000000001;-69.20000000000002;14.588420985918475
1.6600000000000001;-69.80000000000001;14.588290391711041
1.67;-70.4;14.588158865889994
1.68;-71.0;14.588026408455335
1.69;-71.6;14.587893019290647
1.7;-72.19999999999999;14.587758698570553
1.71;-72.79999999999998;14.587623446236847
1.72;-73.39999999999998;14.587487262289528
1.73;-73.99999999999997;14.587350146728596
1.74;-74.59999999999997;14.587212099495844
1.75;-75.19999999999996;14.587073120649478
1.76;-75.79999999999995;14.5869332101895
1.77;-76.39999999999995;14.586792368115908
1.78;-76.99999999999994;14.586650594428704
1.79;-77.59999999999994;14.586507889127887
1.8;-78.19999999999993;14.586364252213457
1.81;-78.79999999999993;14.586219683685414
1.82;-79.39999999999992;14.586074183543758
1.83;-79.99999999999991;14.585927751788489
1.84;-80.59999999999991;14.585780388419607
1.85;-81.1999999999999;14.58563209349532
1.86;-81.7999999999999;14.585482866899213
1.87;-82.39999999999989;14.5853327087477
1.8800000000000001;-82.99999999999989;14.585181618982574
1.8900000000000001;-83.59999999999988;14.585029597603835
1.9000000000000001;-84.19999999999987;14.584876644611484
1.9100000000000001;-84.79999999999987;14.584722760063727
1.92;-85.39999999999986;14.584567943902357
1.93;-85.99999999999986;14.584412196127374
1.94;-86.59999999999985;14.584255516796986
1.95;-87.19999999999985;14.584097905852985
1.96;-87.79999999999984;14.583939363295372
1.97;-88.39999999999984;14.583779889182352
1.98;-88.99999999999983;14.583619483513928
1.99;-89.59999999999982;14.583458146173683
2.0;-90.19999999999982;14.583295877278033
2.0100000000000002;-90.79999999999981;14.583132676826978
2.02;-91.3999999999998;14.582968544820517
2.0300000000000002;-91.9999999999998;14.582803481200443
2.04;-92.5999999999998;14.582637485966757
2.05;-93.19999999999979;14.582470559235873
2.06;-93.79999999999978;14.582302700833168
2.07;-94.39999999999978;14.582133910933265
2.08;-94.99999999999977;14.58196418941975
2.09;-95.59999999999977;14.58179353635083
2.1;-96.19999999999976;14.581621951726504
2.11;-96.79999999999976;14.581449435546773
2.12;-97.39999999999975;14.581275987753429
2.13;-97.99999999999974;14.581101608346472
2.14;-98.59999999999974;14.580926297500525
2.15;-99.19999999999973;14.580750054982758
2.16;-99.79999999999973;14.580572880967793
2.17;-100.39999999999972;14.580394775397423
2.18;-100.99999999999972;14.580215738271647
2.19;-101.59999999999971;14.580035769532259
2.2;-102.1999999999997;14.579854869295673
2.21;-102.7999999999997;14.579673037503682
2.22;-103.3999999999997;14.579490274098077
2.23;-103.99999999999969;14.579306579195276
2.24;-104.59999999999968;14.579121952737069
2.25;-105.19999999999968;14.578936394723456
2.2600000000000002;-105.79999999999967;14.578749905154439
2.27;-106.39999999999966;14.578562484030016
2.2800000000000002;-106.99999999999966;14.578374131350188
2.29;-107.59999999999965;14.578184847173162
2.3000000000000003;-108.19999999999965;14.577994631498939
2.31;-108.79999999999964;14.577803484211103
2.32;-109.39999999999964;14.577611405367861
2.33;-109.99999999999963;14.577418395027422
2.34;-110.59999999999962;14.577224453131578
2.35;-111.19999999999962;14.577029579738536
2.36;-111.79999999999961;14.576833774790089
2.37;-112.39999999999961;14.576637038286236
2.38;-112.9999999999996;14.576439370343394
2.39;-113.5999999999996;14.576240770786939
2.4;-114.19999999999959;14.576041239733286
2.41;-114.79999999999959;14.575840777124228
2.42;-115.39999999999958;14.575639383017972
2.43;-115.99999999999957;14.575437057414518
2.44;-116.59999999999957;14.57523380025566
2.45;-117.19999999999956;14.575029611541396
2.46;-117.79999999999956;14.574824491388142
2.47;-118.39999999999955;14.574618439621275
2.48;-118.99999999999955;14.574411456473626
2.49;-119.59999999999954;14.574203541654157
2.5;-120.19999999999953;14.573994695453905
2.5100000000000002;-120.79999999999953;14.573784917698248
2.52;-121.39999999999952;14.573574208445393
2.5300000000000002;-121.99999999999952;14.573362567637133
2.54;-122.59999999999951;14.573149995389883
2.5500000000000003;-123.1999999999995;14.572936491587228
2.56;-123.7999999999995;14.572722056287375
2.57;-124.3999999999995;14.572506689548533
2.58;-124.99999999999949;14.572290391254285
2.59;-125.59999999999948;14.572073161404631
2.6;-126.19999999999948;14.571855000174196
2.61;-126.79999999999947;14.571635907330148
2.62;-127.39999999999947;14.571415883105317
2.63;-127.99999999999946;14.571194927325081
2.64;-128.59999999999945;14.570973040047647
2.65;-129.19999999999945;14.570750221331224
2.66;-129.79999999999944;14.570526471059395
2.67;-130.39999999999944;14.570301789348576
2.68;-130.99999999999943;14.570076176082353
2.69;-131.59999999999943;14.569849631435346
2.7;-132.19999999999942;14.569622155232935
2.71;-132.79999999999941;14.569393747591533
2.72;-133.3999999999994;14.569164408452934
2.73;-133.9999999999994;14.568934137817138
2.74;-134.5999999999994;14.568702935684144
2.75;-135.1999999999994;14.56847080211216
2.7600000000000002;-135.7999999999994;14.568237737042978
2.77;-136.39999999999938;14.568003740593014
2.7800000000000002;-136.99999999999937;14.567768812587644
2.79;-137.59999999999937;14.567532953143285
2.8000000000000003;-138.19999999999936;14.567296162201728
2.81;-138.79999999999936;14.567058439762974
2.82;-139.39999999999935;14.56681978588523
2.83;-139.99999999999935;14.566580200568495
2.84;-140.59999999999934;14.566339683754563
2.85;-141.19999999999933;14.566098235501642
2.86;-141.79999999999933;14.56585585580973
2.87;-142.39999999999932;14.565612544678828
2.88;-142.99999999999932;14.565368301992521
2.89;-143.5999999999993;14.565123127925432
2.9;-144.1999999999993;14.564877022419353
2.91;-144.7999999999993;14.564629985416076
2.92;-145.3999999999993;14.56438201697381
2.93;-145.9999999999993;14.564133117092553
2.94;-146.59999999999928;14.563883285772306
2.95;-147.19999999999928;14.563632522954862
2.96;-147.79999999999927;14.563380828698428
2.97;-148.39999999999927;14.563128203003004
2.98;-148.99999999999926;14.562874645926797
2.99;-149.59999999999926;14.562620157353393
3.0;-150.19999999999925;14.562364737341
3.0100000000000002;-150.79999999999924;14.562108385947823
3.02;-151.39999999999924;14.56185110305745
3.0300000000000002;-151.99999999999923;14.561592888728086
3.04;-152.59999999999923;14.56133374301794
3.0500000000000003;-153.19999999999922;14.561073665810596
3.06;-153.79999999999922;14.56081265722247
3.0700000000000003;-154.3999999999992;14.560550717195355
3.08;-154.9999999999992;14.560287845729249
3.09;-155.5999999999992;14.560024042824153
3.1;-156.1999999999992;14.559759308538275
3.11;-156.7999999999992;14.559493642813408
3.12;-157.39999999999918;14.559227045591342
3.13;-157.99999999999918;14.558959517046702
3.14;-158.59999999999917;14.558691057004864
3.15;-159.19999999999916;14.558421665582244
3.16;-159.79999999999916;14.558151342778842
3.17;-160.39999999999915;14.55788008853645
3.18;-160.99999999999915;14.557607902855068
3.19;-161.59999999999914;14.557334785734696
3.2;-162.19999999999914;14.55706073729175
3.21;-162.79999999999913;14.556785757351605
3.22;-163.39999999999912;14.556509846088886
3.23;-163.99999999999912;14.556233003387177
3.24;-164.5999999999991;14.555955229304686
3.25;-165.1999999999991;14.555676523724998
3.2600000000000002;-165.7999999999991;14.555396886822734
3.27;-166.3999999999991;14.555116318481481
3.2800000000000002;-166.9999999999991;14.554834818817653
3.29;-167.59999999999908;14.554552387656628
3.3000000000000003;-168.19999999999908;14.554269025173028
3.31;-168.79999999999907;14.553984731250438
3.3200000000000003;-169.39999999999907;14.553699505947066
3.33;-169.99999999999906;14.553413349262911
3.34;-170.59999999999906;14.553126261139766
3.35;-171.19999999999905;14.552838241694047
3.36;-171.79999999999905;14.552549290809338
3.37;-172.39999999999904;14.552259408543847
3.38;-172.99999999999903;14.551968594955781
3.39;-173.59999999999903;14.551676849928725
3.4;-174.19999999999902;14.551384173520887
3.41;-174.79999999999902;14.551090565732267
3.42;-175.399999999999;14.550796026621072
3.43;-175.999999999999;14.550500556070887
3.44;-176.599999999999;14.55020415413992
3.45;-177.199999999999;14.549906820886378
3.46;-177.799999999999;14.549608556193846
3.47;-178.39999999999898;14.54930936017874
3.48;-178.99999999999898;14.54900923278285
3.49;-179.59999999999897;14.54870817400618
3.5;-180.19999999999897;14.548406183848726
3.5100000000000002;-180.79999999999896;14.548103262368699
3.52;-181.39999999999895;14.547799409507888
3.5300000000000002;-181.99999999999895;14.547494625266296
3.54;-182.59999999999894;14.547188909702129
3.5500000000000003;-183.19999999999894;14.54688226275718
3.56;-183.79999999999893;14.546574684431448
3.5700000000000003;-184.39999999999893;14.546266174783142
3.58;-184.99999999999892;14.545956733754053
3.59;-185.59999999999891;14.545646361344183
3.6;-186.1999999999989;14.545335057669945
3.61;-186.7999999999989;14.545022822556717
3.62;-187.3999999999989;14.544709656179123
3.63;-187.9999999999989;14.544395558362538
3.64;-188.5999999999989;14.544080529223379
3.65;-189.19999999999888;14.543764568761645
3.66;-189.79999999999887;14.543447676977337
3.67;-190.39999999999887;14.543129853812246
3.68;-190.99999999999886;14.542811099266373
3.69;-191.59999999999886;14.542491413456133
3.7;-192.19999999999885;14.542170796265111
3.71;-192.79999999999885;14.541849247751514
3.72;-193.39999999999884;14.541526767915343
3.73;-193.99999999999883;14.54120335669839
3.74;-194.59999999999883;14.540879014217069
3.75;-195.19999999999882;14.540553740354966
3.7600000000000002;-195.79999999999882;14.540227535228496
3.77;-196.3999999999988;14.539900398721244
3.7800000000000002;-196.9999999999988;14.53957233083321
3.79;-197.5999999999988;14.539243331680808
3.8000000000000003;-198.1999999999988;14.538913401205832
3.81;-198.7999999999988;14.538582539408281
3.8200000000000003;-199.39999999999878;14.538250746288156
3.83;-199.99999999999878;14.537918021845456
3.84;-200.59999999999877;14.537584366080182
3.85;-201.19999999999877;14.537249778992333
3.86;-201.79999999999876;14.53691426058191
3.87;-202.39999999999876;14.536577810907119
3.88;-202.99999999999875;14.536240429851546
3.89;-203.59999999999874;14.535902117531606
3.9;-204.19999999999874;14.535562873947299
3.91;-204.79999999999873;14.53522269898221
3.92;-205.39999999999873;14.534881592694546
3.93;-205.99999999999872;14.534539555142516
3.94;-206.59999999999872;14.53419658626791
3.95;-207.1999999999987;14.533852686128938
3.96;-207.7999999999987;14.533507854609184
3.97;-208.3999999999987;14.53316209188327
3.98;-208.9999999999987;14.532815397834781
3.99;-209.5999999999987;14.532467772463718
4.0;-210.19999999999868;14.532119215828288
4.01;-210.79999999999868;14.531769727870284
4.0200000000000005;-211.39999999999867;14.531419308589705
4.03;-211.99999999999866;14.531067958102966
4.04;-212.59999999999866;14.530715676235445
4.05;-213.19999999999865;14.530362463161765
4.0600000000000005;-213.79999999999865;14.53000831876551
4.07;-214.39999999999864;14.529653243104889
4.08;-214.99999999999864;14.529297236121693
4.09;-215.59999999999863;14.52894029787413
4.1;-216.19999999999862;14.5285824283622
4.11;-216.79999999999862;14.528223627585902
4.12;-217.3999999999986;14.527863895428823
4.13;-217.9999999999986;14.527503232123792
4.14;-218.5999999999986;14.527141637496186
4.15;-219.1999999999986;14.526779111546006
4.16;-219.7999999999986;14.526415654389666
4.17;-220.39999999999858;14.52605126596896
4.18;-220.99999999999858;14.525685946225678
4.19;-221.59999999999857;14.52531969521803
4.2;-222.19999999999857;14.524952513004223
4.21;-222.79999999999856;14.524584399467841
4.22;-223.39999999999856;14.5242153547253
4.23;-223.99999999999855;14.523845378660184
4.24;-224.59999999999854;14.523474471388909
4.25;-225.19999999999854;14.523102632795059
4.26;-225.79999999999853;14.52272986299505
4.2700000000000005;-226.39999999999853;14.522356161930674
4.28;-226.99999999999852;14.52198152960193
4.29;-227.59999999999852;14.52160596600882
4.3;-228.1999999999985;14.521229471151344
4.3100000000000005;-228.7999999999985;14.520852045145915
4.32;-229.3999999999985;14.520473687759704
4.33;-229.9999999999985;14.520094399225542
4.34;-230.5999999999985;14.519714179368805
4.3500000000000005;-231.19999999999848;14.519333028305908
4.36;-231.79999999999848;14.518950946036853
4.37;-232.39999999999847;14.518567932445222
4.38;-232.99999999999847;14.518183987647433
4.39;-233.59999999999846;14.517799111643484
4.4;-234.19999999999845;14.517413304375168
4.41;-234.79999999999845;14.517026565842485
4.42;-235.39999999999844;14.51663889616185
4.43;-235.99999999999844;14.516250295158642
4.44;-236.59999999999843;14.515860762949274
4.45;-237.19999999999843;14.515470299533746
4.46;-237.79999999999842;14.515078904853851
4.47;-238.3999999999984;14.514686578967797
4.48;-238.9999999999984;14.514293321875584
4.49;-239.5999999999984;14.513899133519004
4.5;-240.1999999999984;14.513504013956265
4.51;-240.7999999999984;14.513107963187366
4.5200000000000005;-241.39999999999839;14.512710981212308
4.53;-241.99999999999838;14.512313067972883
4.54;-242.59999999999837;14.511914223527299
4.55;-243.19999999999837;14.511514447875555
4.5600000000000005;-243.79999999999836;14.511113741017653
4.57;-244.39999999999836;14.51071210295359
4.58;-244.99999999999835;14.510309533625161
4.59;-245.59999999999835;14.50990603314878
4.6000000000000005;-246.19999999999834;14.50950160146624
4.61;-246.79999999999833;14.509096238519334
4.62;-247.39999999999833;14.508689944424475
4.63;-247.99999999999832;14.50828271906525
4.64;-248.59999999999832;14.507874562558072
4.65;-249.1999999999983;14.507465474844736
4.66;-249.7999999999983;14.50705545592524
4.67;-250.3999999999983;14.506644505799585
4.68;-250.9999999999983;14.50623262446777
4.69;-251.5999999999983;14.505819811929797
4.7;-252.19999999999828;14.505406068243872
4.71;-252.79999999999828;14.504991393351787
4.72;-253.39999999999827;14.504575787253543
4.73;-253.99999999999827;14.504159250007348
4.74;-254.59999999999826;14.503741781496785
4.75;-255.19999999999825;14.503323381838271
4.76;-255.79999999999825;14.502904051031805
4.7700000000000005;-256.3999999999983;14.502483789019152
4.78;-256.9999999999983;14.50206259580034
4.79;-257.5999999999983;14.501640471433575
4.8;-258.19999999999834;14.501217415860651
4.8100000000000005;-258.79999999999836;14.500793429081568
4.82;-259.3999999999984;14.500368511212741
4.83;-259.9999999999984;14.499942662079548
4.84;-260.59999999999843;14.49951588185661
4.8500000000000005;-261.19999999999845;14.499088170427513
4.86;-261.7999999999985;14.498659527792256
4.87;-262.3999999999985;14.498229954009048
4.88;-262.9999999999985;14.49779944901968
4.89;-263.59999999999854;14.49736801294057
4.9;-264.19999999999857;14.496935645655299
4.91;-264.7999999999986;14.496502347222076
4.92;-265.3999999999986;14.496068117640903
4.93;-265.99999999999864;14.49563295685357
4.94;-266.59999999999866;14.495196864918285
4.95;-267.1999999999987;14.494759841835048
4.96;-267.7999999999987;14.49432188760386
4.97;-268.3999999999987;14.49388300222472
4.98;-268.99999999999875;14.493443185697629
4.99;-269.5999999999988;14.493002437964378
5.0;-270.1999999999988;14.492560759141384
5.01;-270.7999999999988;14.492118149170437
5.0200000000000005;-271.39999999999884;14.491674607993332
5.03;-271.99999999999886;14.491230135726482
5.04;-272.5999999999989;14.490784732253474
5.05;-273.1999999999989;14.49033839769072
5.0600000000000005;-273.79999999999893;14.489891131980016
5.07;-274.39999999999895;14.489442935063153
5.08;-274.999999999999;14.488993807114753
5.09;-275.599999999999;14.488543747960193
5.1000000000000005;-276.199999999999;14.48809275771589
5.11;-276.79999999999905;14.487640836265427
5.12;-277.39999999999907;14.487187983783429
5.13;-277.9999999999991;14.48673420009527
5.14;-278.5999999999991;14.486279485317368
5.15;-279.19999999999914;14.485823839391514
5.16;-279.79999999999916;14.485367262317709
5.17;-280.3999999999992;14.48490975415416
5.18;-280.9999999999992;14.484451314784451
5.19;-281.5999999999992;14.483991944383206
5.2;-282.19999999999925;14.483531642892217
5.21;-282.7999999999993;14.483070410195069
5.22;-283.3999999999993;14.482608246408176
5.23;-283.9999999999993;14.482145151473333
5.24;-284.59999999999934;14.481681125448745
5.25;-285.19999999999936;14.481216168334413
5.26;-285.7999999999994;14.48075028007213
5.2700000000000005;-286.3999999999994;14.480283460720102
5.28;-286.99999999999943;14.47981571027833
5.29;-287.59999999999945;14.479347028688608
5.3;-288.1999999999995;14.47887741600914
5.3100000000000005;-288.7999999999995;14.478406872181722
5.32;-289.3999999999995;14.47793539726456
5.33;-289.99999999999955;14.47746299131586
5.34;-290.59999999999957;14.47698965421921
5.3500000000000005;-291.1999999999996;14.476515386032816
5.36;-291.7999999999996;14.47604018669847
5.37;-292.39999999999964;14.475564056332587
5.38;-292.99999999999966;14.475086994818753
5.39;-293.5999999999997;14.474609002273382
5.4;-294.1999999999997;14.47413007858006
5.41;-294.7999999999997;14.473650223796994
5.42;-295.39999999999975;14.473169437982392
5.43;-295.9999999999998;14.472687721019838
5.44;-296.5999999999998;14.47220507296754
5.45;-297.1999999999998;14.471721493883706
5.46;-297.79999999999984;14.47123698365192
5.47;-298.39999999999986;14.470751542388598
5.48;-298.9999999999999;14.470265170035532
5.49;-299.5999999999999;14.469777866592722
5.5;-300.19999999999993;14.469289632060168
5.51;-300.79999999999995;14.468800466496077
5.5200000000000005;-301.4;14.468310369784035
5.53;-302.0;14.467819342040457
5.54;-302.6;14.467327383265342
5.55;-303.20000000000005;14.466834493342276
5.5600000000000005;-303.80000000000007;14.466340672387673
5.57;-304.4000000000001;14.465845920343327
5.58;-305.0000000000001;14.465350237267444
5.59;-305.60000000000014;14.464853623101817
5.6000000000000005;-306.20000000000016;14.464356077846446
5.61;-306.8000000000002;14.463857601617747
5.62;-307.4000000000002;14.463358194241096
5.63;-308.0000000000002;14.462857855832908
5.64;-308.60000000000025;14.462356586393184
5.65;-309.2000000000003;14.461854385921924
5.66;-309.8000000000003;14.461351254302713
5.67;-310.4000000000003;14.460847191710172
5.68;-311.00000000000034;14.460342198027888
5.69;-311.60000000000036;14.45983627325586
5.7;-312.2000000000004;14.459329417510503
5.71;-312.8000000000004;14.458821630675402
5.72;-313.40000000000043;14.458312912808765
5.73;-314.00000000000045;14.457803263910591
5.74;-314.6000000000005;14.457292683922674
5.75;-315.2000000000005;14.456781172961428
5.76;-315.8000000000005;14.456268730910438
5.7700000000000005;-316.40000000000055;14.455755357827911
5.78;-317.00000000000057;14.45524105365564
5.79;-317.6000000000006;14.45472581856825
5.8;-318.2000000000006;14.454209652391114
5.8100000000000005;-318.80000000000064;14.453692555124235
5.82;-319.40000000000066;14.453174526884027
5.83;-320.0000000000007;14.452655567612283
5.84;-320.6000000000007;14.452135677309002
5.8500000000000005;-321.2000000000007;14.451614855974185
5.86;-321.80000000000075;14.451093103607832
5.87;-322.4000000000008;14.450570420209942
5.88;-323.0000000000008;14.450046805780516
5.89;-323.6000000000008;14.449522260319554
5.9;-324.20000000000084;14.448996783885264
5.91;-324.80000000000086;14.448470376419436
5.92;-325.4000000000009;14.447943037922073
5.93;-326.0000000000009;14.447414768393173
5.94;-326.60000000000093;14.446885567890945
5.95;-327.20000000000095;14.44635543635718
5.96;-327.800000000001;14.44582437379188
5.97;-328.400000000001;14.44529238025325
5.98;-329.000000000001;14.444759455683084
5.99;-329.60000000000105;14.444225600139589
6.0;-330.20000000000107;14.44369081350635
6.01;-330.8000000000011;14.44315509595799
6.0200000000000005;-331.4000000000011;14.442618447378095
6.03;-332.00000000000114;14.442080867766663
6.04;-332.60000000000116;14.441542357181902
6.05;-333.2000000000012;14.441002915623812
6.0600000000000005;-333.8000000000012;14.440462543034187
6.07;-334.4000000000012;14.439921239471232
6.08;-335.00000000000125;14.439379004876741
6.09;-335.6000000000013;14.438835839308922
6.1000000000000005;-336.2000000000013;14.438291742767774
6.11;-336.8000000000013;14.43774671519509
6.12;-337.40000000000134;14.437200756707284
6.13;-338.00000000000136;14.436653867187943
6.140000000000001;-338.6000000000014;14.436106046637065
6.15;-339.2000000000014;14.435557295171066
6.16;-339.80000000000143;14.435007612731738
6.17;-340.40000000000146;14.434456999260874
6.18;-341.0000000000015;14.433905454816681
6.19;-341.6000000000015;14.43335297939916
6.2;-342.2000000000015;14.43279957300831
6.21;-342.80000000000155;14.432245235644132
6.22;-343.40000000000157;14.431689967306625
6.23;-344.0000000000016;14.431133767995789
6.24;-344.6000000000016;14.430576637711624
6.25;-345.20000000000164;14.430018576454131
6.26;-345.80000000000166;14.42945958422331
6.2700000000000005;-346.4000000000017;14.428899661077367
6.28;-347.0000000000017;14.428338806899887
6.29;-347.6000000000017;14.427777021807287
6.3;-348.20000000000175;14.427214305683151
6.3100000000000005;-348.8000000000018;14.426650658702101
6.32;-349.4000000000018;14.426086080689515
6.33;-350.0000000000018;14.425520571761808
6.34;-350.60000000000184;14.424954131802565
6.3500000000000005;-351.20000000000186;14.424386760986408
6.36;-351.8000000000019;14.423818459138715
6.37;-352.4000000000019;14.423249226317694
6.38;-353.00000000000193;14.422679062639759
6.390000000000001;-353.60000000000196;14.422107967988495
6.4;-354.200000000002;14.421535942305695
6.41;-354.800000000002;14.420962985765982
6.42;-355.400000000002;14.42038909825294
6.43;-356.00000000000205;14.419814279824777
6.44;-356.60000000000207;14.419238530423286
6.45;-357.2000000000021;14.418661850048466
6.46;-357.8000000000021;14.418084238758524
6.47;-358.40000000000214;14.417505696553462
